F44WPYAY,15-04-2019 03:32:03,FZDUV6AR,12-04-2019 12:46:33,GBP/USD （標準） ,-,SELL,1,1.31,1.30977,USD,256,60.00,0.00,0.00,0.00,0.00,-,0.00,316
GC2ZL4AP,18-04-2019 02:33:08,F68RMZAZ,16-04-2019 02:30:05,AUD/USD （標準） ,-,BUY,1,0.71599,0.71897,USD,"3,319",-149.00,0.00,0.00,0.00,0.00,-,0.00,"3,170"
GC2ZL4AP,18-04-2019 02:33:08,F44SASAV,15-04-2019 03:34:00,AUD/USD （標準） ,-,BUY,1,0.71757,0.71897,USD,"1,559",-179.00,0.00,0.00,0.00,0.00,-,0.00,"1,380"
GC2MJ3AS,18-04-2019 02:33:27,F44WQJAY,15-04-2019 07:00:06,AUD/JPY （標準） ,-,BUY,1,80.192,80.46,JPY,"2,680",243.00,0.00,0.00,0.00,0.00,-,0.00,"2,923"
GKZBLRA6,23-04-2019 17:07:18,FNKUBYA5,08-04-2019 12:15:14,EUR/USD （標準） ,-,SELL,1,1.125,1.12139,USD,"4,018",1496.00,0.00,0.00,0.00,0.00,-,0.00,"5,514"
GK2CXLAM,23-04-2019 17:07:40,FC8MBVAH,03-04-2019 08:44:52,EUR/USD （標準） ,-,SELL,1,1.12301,1.1214,USD,"1,792",1982.00,0.00,0.00,0.00,0.00,-,0.00,"3,774"
GPRTLCA5,25-04-2019 04:27:38,DJQTE3BC,11-03-2019 07:53:36,AUD/USD （標準） ,-,SELL,1,0.705,0.70217,USD,"3,153",339.00,0.00,0.00,0.00,0.00,-,0.00,"3,492"
HA6YBYA8,03-05-2019 16:24:01,GSNFVPBA,26-04-2019 02:07:12,AUD/JPY （標準） ,-,SELL,1,78.276,78.075,JPY,"2,010",0.00,0.00,0.00,0.00,0.00,-,0.00,"2,010"
HQMNJ2A4,08-05-2019 23:56:49,EXAU2EAX,28-03-2019 02:22:47,EUR/JPY （標準） ,-,SELL,1,124.0,123.243,JPY,"7,570",5.00,0.00,0.00,0.00,0.00,-,0.00,"7,575"
HQMNJ2A4,08-05-2019 23:56:49,EYRBZ4A9,28-03-2019 13:08:22,EUR/JPY （標準） ,-,SELL,1,124.202,123.243,JPY,"9,590",5.00,0.00,0.00,0.00,0.00,-,0.00,"9,595"
HQMNJ2A4,08-05-2019 23:56:49,EYRZ4KBC,28-03-2019 12:47:00,EUR/JPY （標準） ,-,SELL,1,124.0,123.243,JPY,"7,570",5.00,0.00,0.00,0.00,0.00,-,0.00,"7,575"
HQLD66AZ,08-05-2019 23:56:58,GSPHHDBD,26-04-2019 02:16:36,AUD/USD （標準） ,-,SELL,1,0.70201,0.69946,USD,"2,793",105.00,0.00,0.00,0.00,0.00,-,0.00,"2,898"
HQLD66AZ,08-05-2019 23:56:58,DEECHUAP,08-03-2019 02:16:26,AUD/USD （標準） ,-,SELL,1,0.70202,0.69946,USD,"2,803",454.00,0.00,0.00,0.00,0.00,-,0.00,"3,257"
HQMA4WAS,08-05-2019 23:57:08,ELT9BKAV,25-03-2019 07:07:47,AUD/JPY （標準） ,-,SELL,1,78.0,76.986,JPY,"10,140",-2594.00,0.00,0.00,0.00,0.00,-,0.00,"7,546"
HQLXHNAW,08-05-2019 23:57:29,E2HDYVBB,29-03-2019 14:44:26,GBP/JPY （標準） ,-,SELL,1,143.993,143.216,JPY,"7,770",-1968.00,0.00,0.00,0.00,0.00,-,0.00,"5,802"
HQLKZTBB,08-05-2019 23:57:43,EP9ATZAM,26-03-2019 09:29:24,USD/JPY （標準） ,-,SELL,1,110.41,110.065,JPY,"3,450",-4511.00,0.00,0.00,0.00,0.00,-,0.00,"-1,061"
83CAZZA6,13-05-2019 14:37:11,8WVMHRA6,04-01-2019 16:47:03,AUD/JPY （標準） ,-,SELL,1,77.0,75.999,JPY,"10,010",-6981.00,0.00,0.00,0.00,0.00,-,0.00,"3,029"
82QVAEA6,13-05-2019 14:37:11,8WWB84AU,04-01-2019 15:22:57,AUD/JPY （標準） ,-,SELL,1,76.5,75.999,JPY,"5,010",-6981.00,0.00,0.00,0.00,0.00,-,0.00,"-1,971"
H4XDC9AG,13-05-2019 15:14:26,HVRRXNBA,10-05-2019 07:33:42,AUD/JPY （標準） ,-,SELL,1,76.8,75.963,JPY,"8,370",-46.00,0.00,0.00,0.00,0.00,-,0.00,"8,324"
H4XDC9AG,13-05-2019 15:14:26,HVQ7BCAQ,10-05-2019 20:17:09,AUD/JPY （標準） ,-,SELL,1,77.0,75.963,JPY,"10,370",-46.00,0.00,0.00,0.00,0.00,-,0.00,"10,324"
H4XDC9AG,13-05-2019 15:14:26,8WVV6AA9,04-01-2019 15:22:57,AUD/JPY （標準） ,-,SELL,1,76.5,75.963,JPY,"5,370",-6981.00,0.00,0.00,0.00,0.00,-,0.00,"-1,611"
